zip,lat,lng,city,timezone
10458,40.86249,-73.88643,Bronx,America/New_York
10459,40.82572,-73.89295,Bronx,America/New_York
10460,40.84273,-73.87891,Bronx,America/New_York
10461,40.84671,-73.84079,Bronx,America/New_York
10462,40.84297,-73.85873,Bronx,America/New_York
10463,40.88841,-73.89905,Bronx,America/New_York
10464,40.86821,-73.80044,Bronx,America/New_York
10465,40.8286,-73.82179,Bronx,America/New_York
10466,40.89104,-73.8461,Bronx,America/New_York
10467,40.87522,-73.872,Bronx,America/New_York
10468,40.8681,-73.89985,Bronx,America/New_York
10469,40.86851,-73.84666,Bronx,America/New_York
10470,40.89598,-73.86805,Bronx,America/New_York
10471,40.90002,-73.9067,Bronx,America/New_York
10472,40.82968,-73.86942,Bronx,America/New_York
10473,40.81817,-73.85889,Bronx,America/New_York
10474,40.81061,-73.8846,Bronx,America/New_York
10475,40.87528,-73.82702,Bronx,America/New_York
10501,41.2954,-73.76006,Amawalk,America/New_York
10502,41.01126,-73.8409,Ardsley,America/New_York
10503,41.02654,-73.8753,Ardsley On Hudson,America/New_York
10504,41.13065,-73.70629,Armonk,America/New_York
10505,41.34207,-73.74791,Baldwin Place,America/New_York
10506,41.1889,-73.63411,Bedford,America/New_York
10507,41.22879,-73.6878,Bedford Hills,America/New_York
10509,41.41205,-73.5937,Brewster,America/New_York
10510,41.14152,-73.83411,Briarcliff Manor,America/New_York
10511,41.26302,-73.94391,Buchanan,America/New_York
10512,41.4483,-73.71054,Carmel,America/New_York
10514,41.17331,-73.77071,Chappaqua,America/New_York
10516,41.45342,-73.90233,Cold Spring,America/New_York
10517,41.29837,-73.86013,Crompond,America/New_York
10518,41.26787,-73.60073,Cross River,America/New_York
10519,41.34701,-73.66196,Croton Falls,America/New_York
10520,41.22183,-73.87348,Croton On Hudson,America/New_York
10522,41.01221,-73.8646,Dobbs Ferry,America/New_York
10523,41.06005,-73.81859,Elmsford,America/New_York
10524,41.37076,-73.92201,Garrison,America/New_York
10526,41.29388,-73.66171,Goldens Bridge,America/New_York
10527,41.3195,-73.76502,Granite Springs,America/New_York
10528,40.97819,-73.72306,Harrison,America/New_York
10530,41.02304,-73.80764,Hartsdale,America/New_York
10532,41.09873,-73.80066,Hawthorne,America/New_York
10533,41.03826,-73.8556,Irvington,America/New_York
10535,41.33536,-73.79965,Jefferson Valley,America/New_York
10536,41.26971,-73.68943,Katonah,America/New_York
10537,41.33784,-73.88528,Lake Peekskill,America/New_York
10538,40.9376,-73.75707,Larchmont,America/New_York
10540,41.32575,-73.72745,Lincolndale,America/New_York
10541,41.37855,-73.75122,Mahopac,America/New_York
10542,41.37115,-73.76436,Mahopac Falls,America/New_York
10543,40.95274,-73.73645,Mamaroneck,America/New_York
10545,41.17861,-73.83547,Maryknoll,America/New_York
10546,41.19472,-73.8002,Millwood,America/New_York
10547,41.31178,-73.84637,Mohegan Lake,America/New_York
10548,41.24599,-73.93643,Montrose,America/New_York
10549,41.19981,-73.72028,Mount Kisco,America/New_York
10550,40.90627,-73.8351,Mount Vernon,America/New_York
10552,40.92376,-73.82497,Mount Vernon,America/New_York
10553,40.90858,-73.82161,Mount Vernon,America/New_York
10560,41.33303,-73.60264,North Salem,America/New_York
10562,41.19295,-73.8305,Ossining,America/New_York
10566,41.28924,-73.91837,Peekskill,America/New_York
10567,41.28922,-73.89633,Cortlandt Manor,America/New_York
10570,41.12854,-73.78917,Pleasantville,America/New_York
10573,41.01676,-73.67735,Port Chester,America/New_York
10576,41.21323,-73.57289,Pound Ridge,America/New_York
10577,41.03755,-73.71349,Purchase,America/New_York
10578,41.31815,-73.673,Purdys,America/New_York
10579,41.39651,-73.83384,Putnam Valley,America/New_York
10580,40.97854,-73.69258,Rye,America/New_York
10583,40.98916,-73.79443,Scarsdale,America/New_York
10588,41.33222,-73.82624,Shrub Oak,America/New_York
10589,41.33178,-73.6933,Somers,America/New_York
10590,41.25421,-73.53719,South Salem,America/New_York
10591,41.08436,-73.84653,Tarrytown,America/New_York
10594,41.11579,-73.771,Thornwood,America/New_York
10595,41.08626,-73.78097,Valhalla,America/New_York
10596,41.25552,-73.95854,Verplanck,America/New_York
10597,41.29423,-73.59703,Waccabuc,America/New_York
10598,41.28309,-73.79516,Yorktown Heights,America/New_York
10601,41.03288,-73.7648,White Plains,America/New_York
10603,41.05364,-73.78014,White Plains,America/New_York
10604,41.06013,-73.73955,West Harrison,America/New_York
10605,41.0095,-73.74518,White Plains,America/New_York
10606,41.02065,-73.77588,White Plains,America/New_York
10607,41.03949,-73.81214,White Plains,America/New_York
10701,40.94702,-73.88034,Yonkers,America/New_York
10703,40.95765,-73.88114,Yonkers,America/New_York
10704,40.91911,-73.86187,Yonkers,America/New_York
10705,40.91929,-73.88928,Yonkers,America/New_York
10706,40.99047,-73.86951,Hastings On Hudson,America/New_York
10707,40.95961,-73.82291,Tuckahoe,America/New_York
10708,40.9379,-73.83167,Bronxville,America/New_York
10709,40.95337,-73.80885,Eastchester,America/New_York
10710,40.96732,-73.84739,Yonkers,America/New_York
10801,40.91751,-73.78396,New Rochelle,America/New_York
10803,40.89978,-73.80619,Pelham,America/New_York
10804,40.94914,-73.78629,New Rochelle,America/New_York
10805,40.89593,-73.78028,New Rochelle,America/New_York
10901,41.14554,-74.12504,Suffern,America/New_York
10910,41.2773,-74.13625,Arden,America/New_York
10911,41.30798,-73.99243,Bear Mountain,America/New_York
10913,41.06845,-73.95574,Blauvelt,America/New_York
10914,41.41671,-74.20087,Blooming Grove,America/New_York
10915,41.54022,-74.35714,Bullville,America/New_York
10916,41.44881,-74.24311,Campbell Hall,America/New_York
10917,41.31851,-74.11094,Central Valley,America/New_York
10918,41.34816,-74.25828,Chester,America/New_York
10919,41.52836,-74.38327,Circleville,America/New_York
10920,41.15477,-73.9393,Congers,America/New_York
10921,41.3292,-74.3651,Florida,America/New_York
10922,41.32794,-73.99604,Fort Montgomery,America/New_York
10923,41.20265,-74.00031,Garnerville,America/New_York
10924,41.3788,-74.3512,Goshen,America/New_York
10925,41.20076,-74.29535,Greenwood Lake,America/New_York
10926,41.25856,-74.1307,Harriman,America/New_York
10927,41.19263,-73.96735,Haverstraw,America/New_York
10928,41.3457,-74.00265,Highland Falls,America/New_York
10930,41.3667,-74.11035,Highland Mills,America/New_York
10931,41.12769,-74.17012,Hillburn,America/New_York
10932,41.482,-74.46352,Howells,America/New_York
10933,41.36527,-74.51106,Johnson,America/New_York
10940,41.45149,-74.46997,Middletown,America/New_York
10941,41.48923,-74.34556,Middletown,America/New_York
10950,41.31919,-74.19825,Monroe,America/New_York
10952,41.11385,-74.07975,Monsey,America/New_York
10953,41.40581,-74.07783,Mountainville,America/New_York
10954,41.09969,-74.01269,Nanuet,America/New_York
10956,41.15562,-73.99314,New City,America/New_York
10958,41.3764,-74.42881,New Hampton,America/New_York
10960,41.08892,-73.92642,Nyack,America/New_York
10962,41.04857,-73.96057,Orangeburg,America/New_York
10963,41.4669,-74.54121,Otisville,America/New_York
10964,41.01642,-73.91431,Palisades,America/New_York
10965,41.06176,-74.01286,Pearl River,America/New_York
10968,41.03976,-73.91804,Piermont,America/New_York
10969,41.292,-74.48879,Pine Island,America/New_York
10970,41.1852,-74.06568,Pomona,America/New_York
10973,41.38442,-74.47566,Slate Hill,America/New_York
10974,41.15826,-74.18993,Sloatsburg,America/New_York
10975,41.25951,-74.17042,Southfields,America/New_York
10976,41.02871,-73.92594,Sparkill,America/New_York
10977,41.11749,-74.04825,Spring Valley,America/New_York
10979,41.18237,-74.31877,Sterling Forest,America/New_York
10980,41.23157,-74.05709,Stony Point,America/New_York
10983,41.02747,-73.94826,Tappan,America/New_York
10984,41.20928,-74.02008,Thiells,America/New_York
10985,41.57697,-74.35782,Thompson Ridge,America/New_York
10986,41.27917,-73.99445,Tomkins Cove,America/New_York
10987,41.20737,-74.22284,Tuxedo Park,America/New_York
10988,41.30133,-74.56218,Unionville,America/New_York
10989,41.12479,-73.93632,Valley Cottage,America/New_York
10990,41.2651,-74.3663,Warwick,America/New_York
10992,41.42648,-74.16567,Washingtonville,America/New_York
10993,41.21011,-73.97565,West Haverstraw,America/New_York
10994,41.09702,-73.97322,West Nyack,America/New_York
10996,41.38996,-73.97257,West Point,America/New_York
10998,41.33118,-74.53989,Westtown,America/New_York
11001,40.72356,-73.70451,Floral Park,America/New_York
11003,40.70143,-73.7078,Elmont,America/New_York
11004,40.74621,-73.71147,Glen Oaks,America/New_York
11005,40.75661,-73.71424,Floral Park,America/New_York
11010,40.70066,-73.67514,Franklin Square,America/New_York
11020,40.77098,-73.71293,Great Neck,America/New_York
11021,40.78644,-73.7289,Great Neck,America/New_York
11023,40.7994,-73.73282,Great Neck,America/New_York
11024,40.81642,-73.74205,Great Neck,America/New_York
11030,40.79293,-73.68868,Manhasset,America/New_York
11040,40.74572,-73.67979,New Hyde Park,America/New_York
11042,40.75854,-73.6975,New Hyde Park,America/New_York
11050,40.83815,-73.69113,Port Washington,America/New_York
11096,40.62143,-73.75292,Inwood,America/New_York
11101,40.74679,-73.93916,Long Island City,America/New_York
11102,40.77161,-73.92619,Astoria,America/New_York
11103,40.76261,-73.91334,Astoria,America/New_York
11104,40.74484,-73.92049,Sunnyside,America/New_York
11105,40.779,-73.90652,Astoria,America/New_York
11106,40.76191,-73.93169,Astoria,America/New_York
11109,40.7463,-73.95699,Long Island City,America/New_York
11201,40.69477,-73.99031,Brooklyn,America/New_York
11203,40.64958,-73.93431,Brooklyn,America/New_York
11204,40.61883,-73.98496,Brooklyn,America/New_York
11205,40.69654,-73.96807,Brooklyn,America/New_York
11206,40.7019,-73.94254,Brooklyn,America/New_York
11207,40.67016,-73.89383,Brooklyn,America/New_York
11208,40.67481,-73.87243,Brooklyn,America/New_York
11209,40.62175,-74.03013,Brooklyn,America/New_York
11210,40.62801,-73.94631,Brooklyn,America/New_York
11211,40.71428,-73.94602,Brooklyn,America/New_York
11212,40.6629,-73.91308,Brooklyn,America/New_York
11213,40.67117,-73.93632,Brooklyn,America/New_York
11214,40.59928,-73.99644,Brooklyn,America/New_York
11215,40.66255,-73.98687,Brooklyn,America/New_York
11216,40.68085,-73.94929,Brooklyn,America/New_York
11217,40.68242,-73.97943,Brooklyn,America/New_York
11218,40.64315,-73.97645,Brooklyn,America/New_York
11219,40.63267,-73.99672,Brooklyn,America/New_York
11220,40.64142,-74.01741,Brooklyn,America/New_York
11221,40.6914,-73.92764,Brooklyn,America/New_York
11222,40.72862,-73.94764,Brooklyn,America/New_York
11223,40.59711,-73.97344,Brooklyn,America/New_York
11224,40.57652,-73.9891,Brooklyn,America/New_York
11225,40.6631,-73.95392,Brooklyn,America/New_York
11226,40.64636,-73.95666,Brooklyn,America/New_York
11228,40.61678,-74.01337,Brooklyn,America/New_York
11229,40.60047,-73.94453,Brooklyn,America/New_York
11230,40.6221,-73.96525,Brooklyn,America/New_York
11231,40.67603,-74.00644,Brooklyn,America/New_York
11232,40.65692,-74.00727,Brooklyn,America/New_York
11233,40.67827,-73.91994,Brooklyn,America/New_York
11234,40.6072,-73.91107,Brooklyn,America/New_York
11235,40.58411,-73.94331,Brooklyn,America/New_York
11236,40.63951,-73.90098,Brooklyn,America/New_York
11237,40.70427,-73.92108,Brooklyn,America/New_York
11238,40.67105,-73.96636,Brooklyn,America/New_York
11239,40.64733,-73.87136,Brooklyn,America/New_York
11249,40.71121,-73.96318,Brooklyn,America/New_York
11354,40.7686,-73.82743,Flushing,America/New_York
11355,40.75143,-73.82125,Flushing,America/New_York
11356,40.78492,-73.84149,College Point,America/New_York
11357,40.78636,-73.81094,Whitestone,America/New_York
11358,40.76038,-73.79648,Flushing,America/New_York
11359,40.79147,-73.77662,Bayside,America/New_York
11360,40.7805,-73.78159,Bayside,America/New_York
11361,40.76393,-73.77294,Bayside,America/New_York
11362,40.75899,-73.73583,Little Neck,America/New_York
11363,40.77251,-73.74708,Little Neck,America/New_York
11364,40.74625,-73.75598,Oakland Gardens,America/New_York
11365,40.73983,-73.79499,Fresh Meadows,America/New_York
11366,40.73112,-73.7804,Fresh Meadows,America/New_York
11367,40.73044,-73.82274,Flushing,America/New_York
11368,40.74962,-73.85264,Corona,America/New_York
11369,40.76345,-73.87222,East Elmhurst,America/New_York
11370,40.77554,-73.88766,East Elmhurst,America/New_York
11371,40.77445,-73.87316,Flushing,America/New_York
11372,40.75172,-73.88367,Jackson Heights,America/New_York
11373,40.73892,-73.87854,Elmhurst,America/New_York
11374,40.72647,-73.86144,Rego Park,America/New_York
11375,40.72315,-73.84373,Forest Hills,America/New_York
11377,40.74483,-73.90516,Woodside,America/New_York
11378,40.72493,-73.91034,Maspeth,America/New_York
11379,40.71709,-73.88056,Middle Village,America/New_York
11385,40.70103,-73.89011,Ridgewood,America/New_York
11411,40.69406,-73.73623,Cambria Heights,America/New_York
11412,40.69804,-73.759,Saint Albans,America/New_York
11413,40.67002,-73.75116,Springfield Gardens,America/New_York
11414,40.65818,-73.8448,Howard Beach,America/New_York
11415,40.70808,-73.82801,Kew Gardens,America/New_York
11416,40.68458,-73.84967,Ozone Park,America/New_York
11417,40.67641,-73.84455,Ozone Park,America/New_York
11418,40.70032,-73.83603,Richmond Hill,America/New_York
11419,40.68863,-73.82302,South Richmond Hill,America/New_York
11420,40.67352,-73.8177,South Ozone Park,America/New_York
11421,40.69403,-73.85865,Woodhaven,America/New_York
11422,40.66053,-73.73658,Rosedale,America/New_York
11423,40.71564,-73.76826,Hollis,America/New_York
11424,40.71397,-73.82809,Jamaica,America/New_York
11426,40.73641,-73.7223,Bellerose,America/New_York
11427,40.73094,-73.74569,Queens Village,America/New_York
11428,40.72099,-73.74222,Queens Village,America/New_York
11429,40.70958,-73.73843,Queens Village,America/New_York
11430,40.64703,-73.78717,Jamaica,America/New_York
11432,40.71491,-73.79295,Jamaica,America/New_York
11433,40.69805,-73.78675,Jamaica,America/New_York
11434,40.67683,-73.77623,Jamaica,America/New_York
11435,40.70111,-73.80968,Jamaica,America/New_York
11436,40.67587,-73.79664,Jamaica,America/New_York
11439,40.72195,-73.79455,Jamaica,America/New_York
11451,40.7012,-73.79579,Jamaica,America/New_York
11501,40.74629,-73.63921,Mineola,America/New_York
11507,40.77082,-73.6521,Albertson,America/New_York
11509,40.58872,-73.7286,Atlantic Beach,America/New_York
11510,40.65027,-73.60809,Baldwin,America/New_York
11514,40.74979,-73.61298,Carle Place,America/New_York
11516,40.6258,-73.7263,Cedarhurst,America/New_York
11518,40.63772,-73.66691,East Rockaway,America/New_York
11520,40.65007,-73.58305,Freeport,America/New_York
11530,40.72716,-73.63654,Garden City,America/New_York
11542,40.87073,-73.62879,Glen Cove,America/New_York
11545,40.82685,-73.58853,Glen Head,America/New_York
11547,40.82881,-73.64505,Glenwood Landing,America/New_York
11548,40.81414,-73.6097,Greenvale,America/New_York
11549,40.71896,-73.59973,Hempstead,America/New_York
11550,40.70158,-73.62039,Hempstead,America/New_York
11552,40.6916,-73.65073,West Hempstead,America/New_York
11553,40.70529,-73.5923,Uniondale,America/New_York
11554,40.71974,-73.56044,East Meadow,America/New_York
11556,40.71997,-73.58327,Uniondale,America/New_York
11557,40.63723,-73.6921,Hewlett,America/New_York
11558,40.60539,-73.64952,Island Park,America/New_York
11559,40.60615,-73.71688,Lawrence,America/New_York
11560,40.88068,-73.59057,Locust Valley,America/New_York
11561,40.58969,-73.64455,Long Beach,America/New_York
11563,40.65746,-73.67408,Lynbrook,America/New_York
11565,40.67505,-73.67177,Malverne,America/New_York
11566,40.66307,-73.55407,Merrick,America/New_York
11568,40.78659,-73.59719,Old Westbury,America/New_York
11569,40.5903,-73.58046,Point Lookout,America/New_York
11570,40.66504,-73.63882,Rockville Centre,America/New_York
11572,40.63231,-73.63686,Oceanside,America/New_York
11575,40.68044,-73.58525,Roosevelt,America/New_York
11576,40.79791,-73.64711,Roslyn,America/New_York
11577,40.78288,-73.6391,Roslyn Heights,America/New_York
11579,40.84406,-73.64426,Sea Cliff,America/New_York
11580,40.67491,-73.70374,Valley Stream,America/New_York
11581,40.65153,-73.71653,Valley Stream,America/New_York
11590,40.75541,-73.57463,Westbury,America/New_York
11596,40.75968,-73.6422,Williston Park,America/New_York
11598,40.63109,-73.71188,Woodmere,America/New_York
11691,40.60152,-73.76173,Far Rockaway,America/New_York
11692,40.59373,-73.79201,Arverne,America/New_York
11693,40.59649,-73.81663,Far Rockaway,America/New_York
11694,40.57532,-73.85099,Rockaway Park,America/New_York
11697,40.55749,-73.91361,Breezy Point,America/New_York
11701,40.6817,-73.41289,Amityville,America/New_York
11702,40.65155,-73.33824,Babylon,America/New_York
11703,40.73325,-73.32533,North Babylon,America/New_York
11704,40.71623,-73.35908,West Babylon,America/New_York
11705,40.74514,-73.05461,Bayport,America/New_York
11706,40.706,-73.24208,Bay Shore,America/New_York
11709,40.90665,-73.56005,Bayville,America/New_York
11710,40.67217,-73.53293,Bellmore,America/New_York
11713,40.77774,-72.94253,Bellport,America/New_York
11714,40.74267,-73.48615,Bethpage,America/New_York
11715,40.75005,-73.03531,Blue Point,America/New_York
11716,40.77131,-73.12729,Bohemia,America/New_York
11717,40.78405,-73.25223,Brentwood,America/New_York
11718,40.71891,-73.26391,Brightwaters,America/New_York
11719,40.77935,-72.91175,Brookhaven,America/New_York
11720,40.87025,-73.08202,Centereach,America/New_York
11721,40.89362,-73.37009,Centerport,America/New_York
11722,40.78358,-73.19657,Central Islip,America/New_York
11724,40.86522,-73.45288,Cold Spring Harbor,America/New_York
11725,40.84056,-73.28085,Commack,America/New_York
11726,40.67891,-73.39564,Copiague,America/New_York
11727,40.88019,-73.00368,Coram,America/New_York
11729,40.76249,-73.32161,Deer Park,America/New_York
11730,40.72701,-73.18456,East Islip,America/New_York
11731,40.86262,-73.31703,East Northport,America/New_York
11732,40.84245,-73.53916,East Norwich,America/New_York
11733,40.93742,-73.10544,East Setauket,America/New_York
11735,40.73177,-73.43284,Farmingdale,America/New_York
11738,40.83779,-73.03761,Farmingville,America/New_York
11739,40.71058,-73.16275,Great River,America/New_York
11740,40.86536,-73.36118,Greenlawn,America/New_York
11741,40.79473,-73.07043,Holbrook,America/New_York
11742,40.81034,-73.0419,Holtsville,America/New_York
11743,40.88018,-73.4266,Huntington,America/New_York
11746,40.81421,-73.3608,Huntington Station,America/New_York
11747,40.78372,-73.40931,Melville,America/New_York
11749,40.80674,-73.1708,Islandia,America/New_York
11751,40.72999,-73.21424,Islip,America/New_York
11752,40.75791,-73.17359,Islip Terrace,America/New_York
11753,40.78976,-73.5411,Jericho,America/New_York
11754,40.88771,-73.24738,Kings Park,America/New_York
11755,40.8583,-73.11748,Lake Grove,America/New_York
11756,40.72545,-73.51656,Levittown,America/New_York
11757,40.68892,-73.37356,Lindenhurst,America/New_York
11758,40.65361,-73.45626,Massapequa,America/New_York
11762,40.68283,-73.44707,Massapequa Park,America/New_York
11763,40.82529,-72.98245,Medford,America/New_York
11764,40.93585,-72.97544,Miller Place,America/New_York
11765,40.88249,-73.55862,Mill Neck,America/New_York
11766,40.93602,-73.01645,Mount Sinai,America/New_York
11767,40.84438,-73.14535,Nesconset,America/New_York
11768,40.91052,-73.32611,Northport,America/New_York
11769,40.73703,-73.12929,Oakdale,America/New_York
11770,40.64945,-73.14123,Ocean Beach,America/New_York
11771,40.8674,-73.52651,Oyster Bay,America/New_York
11772,40.76118,-72.9875,Patchogue,America/New_York
11776,40.91345,-73.04567,Port Jefferson Station,America/New_York
11777,40.95171,-73.0645,Port Jefferson,America/New_York
11778,40.94312,-72.93073,Rocky Point,America/New_York
11779,40.8127,-73.1156,Ronkonkoma,America/New_York
11780,40.89249,-73.16973,Saint James,America/New_York
11782,40.73727,-73.08024,Sayville,America/New_York
11783,40.67766,-73.49068,Seaford,America/New_York
11784,40.86855,-73.0422,Selden,America/New_York
11786,40.94711,-72.88939,Shoreham,America/New_York
11787,40.85338,-73.21089,Smithtown,America/New_York
11788,40.81808,-73.21318,Hauppauge,America/New_York
11789,40.95759,-72.97214,Sound Beach,America/New_York
11790,40.90719,-73.12777,Stony Brook,America/New_York
11791,40.82819,-73.50282,Syosset,America/New_York
11792,40.94832,-72.8302,Wading River,America/New_York
11793,40.6462,-73.51024,Wantagh,America/New_York
11794,40.91915,-73.12475,Stony Brook,America/New_York
11795,40.70803,-73.29827,West Islip,America/New_York
11796,40.72958,-73.09986,West Sayville,America/New_York
11797,40.81739,-73.47004,Woodbury,America/New_York
11798,40.752,-73.37497,Wyandanch,America/New_York
11801,40.76256,-73.52383,Hicksville,America/New_York
11803,40.78177,-73.4733,Plainview,America/New_York
11804,40.75829,-73.45706,Old Bethpage,America/New_York
11901,40.92424,-72.64697,Riverhead,America/New_York
11930,40.98877,-72.10482,Amagansett,America/New_York
11931,40.93347,-72.62195,Aquebogue,America/New_York
11932,40.93322,-72.30603,Bridgehampton,America/New_York
11933,40.92449,-72.75453,Calverton,America/New_York
11934,40.80201,-72.79428,Center Moriches,America/New_York
11935,41.01795,-72.48933,Cutchogue,America/New_York
11937,40.99714,-72.20253,East Hampton,America/New_York
11939,41.12627,-72.34223,East Marion,America/New_York
11940,40.80819,-72.75664,East Moriches,America/New_York
11941,40.83311,-72.72315,Eastport,America/New_York
11942,40.84901,-72.57764,East Quogue,America/New_York
11944,41.09888,-72.37223,Greenport,America/New_York
11946,40.87033,-72.52294,Hampton Bays,America/New_York
11947,40.94302,-72.58189,Jamesport,America/New_York
11948,40.9662,-72.55797,Laurel,America/New_York
11949,40.86496,-72.80097,Manorville,America/New_York
11950,40.80627,-72.84734,Mastic,America/New_York
11951,40.76624,-72.83655,Mastic Beach,America/New_York
11952,40.99716,-72.54369,Mattituck,America/New_York
11953,40.88585,-72.95054,Middle Island,America/New_York
11954,41.04458,-71.9518,Montauk,America/New_York
11955,40.80777,-72.82289,Moriches,America/New_York
11956,40.98067,-72.46868,New Suffolk,America/New_York
11957,41.1492,-72.26181,Orient,America/New_York
11958,41.03688,-72.4613,Peconic,America/New_York
11959,40.82903,-72.60977,Quogue,America/New_York
11960,40.80894,-72.70615,Remsenburg,America/New_York
11961,40.90458,-72.88488,Ridge,America/New_York
11962,40.93715,-72.27379,Sagaponack,America/New_York
11963,40.99921,-72.32271,Sag Harbor,America/New_York
11964,41.05743,-72.31492,Shelter Island,America/New_York
11965,41.07727,-72.34244,Shelter Island Heights,America/New_York
11967,40.80092,-72.87611,Shirley,America/New_York
11968,40.90035,-72.42081,Southampton,America/New_York
11970,40.94029,-72.57403,South Jamesport,America/New_York
11971,41.05949,-72.42617,Southold,America/New_York
11972,40.82362,-72.70045,Speonk,America/New_York
11973,40.86583,-72.88718,Upton,America/New_York
11975,40.95146,-72.25093,Wainscott,America/New_York
11976,40.92986,-72.34721,Water Mill,America/New_York
11977,40.82769,-72.67947,Westhampton,America/New_York
11978,40.82878,-72.64669,Westhampton Beach,America/New_York
11980,40.8321,-72.92198,Yaphank,America/New_York
12007,42.48889,-73.93159,Alcove,America/New_York
12008,42.85367,-73.9063,Alplaus,America/New_York
12009,42.69824,-74.03398,Altamont,America/New_York
12010,42.93752,-74.17287,Amsterdam,America/New_York
12015,42.28315,-73.82543,Athens,America/New_York
12017,42.31453,-73.45682,Austerlitz,America/New_York
12018,42.62926,-73.52662,Averill Park,America/New_York
12019,42.92993,-73.88245,Ballston Lake,America/New_York
12020,43.00208,-73.87401,Ballston Spa,America/New_York
12022,42.66653,-73.33401,Berlin,America/New_York
12023,42.60656,-74.16573,Berne,America/New_York
12024,42.48134,-73.53419,Brainard,America/New_York
12025,43.09142,-74.11924,Broadalbin,America/New_York
