zip,lat,lng,city,timezone
20132,39.16648,-77.72748,Purcellville,America/New_York
20135,39.08602,-77.87659,Bluemont,America/New_York
20136,38.7374,-77.55473,Bristow,America/New_York
20137,38.80682,-77.72992,Broad Run,America/New_York
20141,39.11675,-77.79159,Round Hill,America/New_York
20143,38.86421,-77.56792,Catharpin,America/New_York
20144,38.92117,-77.93759,Delaplane,America/New_York
20147,39.04151,-77.47958,Ashburn,America/New_York
20148,38.99062,-77.53284,Ashburn,America/New_York
20151,38.89583,-77.44453,Chantilly,America/New_York
20152,38.8998,-77.51917,Chantilly,America/New_York
20155,38.80646,-77.62145,Gainesville,America/New_York
20158,39.14126,-77.65514,Hamilton,America/New_York
20164,39.01244,-77.39586,Sterling,America/New_York
20165,39.05058,-77.38854,Sterling,America/New_York
20166,38.97146,-77.4637,Sterling,America/New_York
20169,38.87172,-77.64627,Haymarket,America/New_York
20170,38.98075,-77.38042,Herndon,America/New_York
20171,38.9246,-77.39824,Herndon,America/New_York
20175,39.0641,-77.59939,Leesburg,America/New_York
20176,39.18147,-77.5345,Leesburg,America/New_York
20180,39.26775,-77.63804,Lovettsville,America/New_York
20181,38.66687,-77.55374,Nokesville,America/New_York
20184,39.00143,-77.87874,Upperville,America/New_York
20186,38.69045,-77.843,Warrenton,America/New_York
20187,38.71846,-77.74275,Warrenton,America/New_York
20190,38.95968,-77.33806,Reston,America/New_York
20191,38.93438,-77.35184,Reston,America/New_York
20194,38.97998,-77.34354,Reston,America/New_York
20197,39.19379,-77.62252,Waterford,America/New_York
20198,38.87523,-77.76128,The Plains,America/New_York
20204,38.88556,-77.01443,Washington,America/New_York
20220,38.89713,-77.03436,Washington,America/New_York
20230,38.89373,-77.03567,Washington,America/New_York
20240,38.89446,-77.04261,Washington,America/New_York
20245,38.89358,-77.04503,Washington,America/New_York
20250,38.88556,-77.03276,Washington,America/New_York
20260,38.88355,-77.02504,Washington,America/New_York
20317,38.93645,-77.0128,Washington,America/New_York
20319,38.86706,-77.01695,Washington,America/New_York
20373,38.85779,-77.01051,Naval Anacost Annex,America/New_York
20388,38.8718,-76.99481,Washington Navy Yard,America/New_York
20390,38.87902,-76.99375,Washington,America/New_York
20408,38.89284,-77.02301,Washington,America/New_York
20415,38.89494,-77.0442,Washington,America/New_York
20418,38.8928,-77.04776,Washington,America/New_York
20422,38.92714,-77.0103,Washington,America/New_York
20427,38.90207,-77.04755,Washington,America/New_York
20431,38.89895,-77.04419,Washington,America/New_York
20510,38.89278,-77.00689,Washington,America/New_York
20515,38.88681,-77.00901,Washington,America/New_York
20520,38.8947,-77.04848,Washington,America/New_York
20530,38.89313,-77.02503,Washington,America/New_York
20535,38.89514,-77.02493,Washington,America/New_York
20540,38.88793,-77.00471,Washington,America/New_York
20542,38.94136,-77.02801,Washington,America/New_York
20551,38.8928,-77.0458,Washington,America/New_York
20560,38.8902,-77.02745,Washington,America/New_York
20565,38.89007,-77.01955,Washington,America/New_York
20566,38.89667,-77.05536,Washington,America/New_York
20591,38.88695,-77.02297,Washington,America/New_York
20601,38.61863,-76.85715,Waldorf,America/New_York
20602,38.58335,-76.89466,Waldorf,America/New_York
20603,38.62972,-76.97473,Waldorf,America/New_York
20606,38.25412,-76.73878,Abell,America/New_York
20607,38.67161,-77.02478,Accokeek,America/New_York
20608,38.58638,-76.70702,Aquasco,America/New_York
20609,38.27191,-76.74625,Avenue,America/New_York
20611,38.46251,-76.98538,Bel Alton,America/New_York
20612,38.50708,-76.67789,Benedict,America/New_York
20613,38.67179,-76.80576,Brandywine,America/New_York
20615,38.4204,-76.54772,Broomes Island,America/New_York
20616,38.65443,-77.08848,Bryans Road,America/New_York
20617,38.54351,-76.854,Bryantown,America/New_York
20618,38.28152,-76.78891,Bushwood,America/New_York
20619,38.2919,-76.52714,California,America/New_York
20620,38.23288,-76.52196,Callaway,America/New_York
20621,38.33062,-76.79438,Chaptico,America/New_York
20622,38.45281,-76.84504,Charlotte Hall,America/New_York
20623,38.7423,-76.83747,Cheltenham,America/New_York
20624,38.33523,-76.73451,Clements,America/New_York
20625,38.26212,-76.84877,Cobb Island,America/New_York
20626,38.23256,-76.76404,Coltons Point,America/New_York
20628,38.1459,-76.35027,Dameron,America/New_York
20629,38.33996,-76.45388,Dowell,America/New_York
20630,38.16653,-76.47087,Drayden,America/New_York
20632,38.42591,-76.95682,Faulkner,America/New_York
20634,38.24582,-76.49412,Great Mills,America/New_York
20636,38.35582,-76.57212,Hollywood,America/New_York
20637,38.52577,-76.77897,Hughesville,America/New_York
20639,38.60823,-76.6086,Huntingtown,America/New_York
20640,38.55408,-77.1657,Indian Head,America/New_York
20645,38.29838,-76.91413,Issue,America/New_York
20646,38.52114,-76.99989,La Plata,America/New_York
20650,38.27186,-76.63276,Leonardtown,America/New_York
20653,38.22795,-76.43139,Lexington Park,America/New_York
20656,38.33914,-76.6787,Loveville,America/New_York
20657,38.38358,-76.44537,Lusby,America/New_York
20658,38.56973,-77.15958,Marbury,America/New_York
20659,38.41886,-76.73238,Mechanicsville,America/New_York
20660,38.36928,-76.70741,Morganza,America/New_York
20661,38.26474,-76.84473,Mount Victoria,America/New_York
20662,38.43359,-77.19972,Nanjemoy,America/New_York
20664,38.35062,-76.91631,Newburg,America/New_York
20667,38.21782,-76.44537,Park Hall,America/New_York
20670,38.2824,-76.42031,Patuxent River,America/New_York
20674,38.13307,-76.50019,Piney Point,America/New_York
20675,38.58349,-77.01522,Pomfret,America/New_York
20676,38.4869,-76.54788,Port Republic,America/New_York
20677,38.49992,-77.04016,Port Tobacco,America/New_York
20678,38.52164,-76.60072,Prince Frederick,America/New_York
20680,38.11071,-76.37353,Ridge,America/New_York
20684,38.14308,-76.41027,Saint Inigoes,America/New_York
20685,38.43465,-76.52904,Saint Leonard,America/New_York
20686,38.18557,-76.43898,Saint Marys City,America/New_York
20687,38.07578,-76.34382,Scotland,America/New_York
20688,38.33475,-76.46965,Solomons,America/New_York
20689,38.66963,-76.58591,Sunderland,America/New_York
20690,38.15916,-76.52631,Tall Timbers,America/New_York
20692,38.18352,-76.50682,Valley Lee,America/New_York
20693,38.45924,-77.08931,Welcome,America/New_York
20695,38.58885,-76.97269,White Plains,America/New_York
20701,39.12877,-76.78803,Annapolis Junction,America/New_York
20705,39.04503,-76.90009,Beltsville,America/New_York
20706,38.96548,-76.85091,Lanham,America/New_York
20707,39.09563,-76.8842,Laurel,America/New_York
20708,39.04546,-76.83462,Laurel,America/New_York
20710,38.94204,-76.92623,Bladensburg,America/New_York
20711,38.80485,-76.65245,Lothian,America/New_York
20712,38.94306,-76.96517,Mount Rainier,America/New_York
20714,38.71813,-76.53987,North Beach,America/New_York
20715,38.98643,-76.73967,Bowie,America/New_York
20716,38.92734,-76.71494,Bowie,America/New_York
20720,38.9971,-76.78588,Bowie,America/New_York
20721,38.92106,-76.78881,Bowie,America/New_York
20722,38.9351,-76.94944,Brentwood,America/New_York
20723,39.13664,-76.86647,Laurel,America/New_York
20724,39.08028,-76.79054,Laurel,America/New_York
20732,38.65573,-76.54292,Chesapeake Beach,America/New_York
20733,38.80628,-76.53139,Churchton,America/New_York
20735,38.75034,-76.90566,Clinton,America/New_York
20736,38.6913,-76.62855,Owings,America/New_York
20737,38.96247,-76.91571,Riverdale,America/New_York
20740,39.00193,-76.93096,College Park,America/New_York
20742,38.99422,-76.94347,College Park,America/New_York
20743,38.88372,-76.89362,Capitol Heights,America/New_York
20744,38.75362,-76.98393,Fort Washington,America/New_York
20745,38.80552,-76.99495,Oxon Hill,America/New_York
20746,38.83664,-76.91936,Suitland,America/New_York
20747,38.85348,-76.88377,District Heights,America/New_York
20748,38.81692,-76.94124,Temple Hills,America/New_York
20751,38.79552,-76.56221,Deale,America/New_York
20754,38.736,-76.65493,Dunkirk,America/New_York
20755,39.09892,-76.74479,Fort George G Meade,America/New_York
20758,38.73399,-76.58961,Friendship,America/New_York
20759,39.15419,-76.92877,Fulton,America/New_York
20762,38.80748,-76.87457,Andrews Air Force Base,America/New_York
20763,39.13786,-76.82134,Savage,America/New_York
20764,38.83374,-76.51146,Shady Side,America/New_York
20765,38.84533,-76.54654,Galesville,America/New_York
20769,38.98818,-76.81635,Glenn Dale,America/New_York
20770,38.99981,-76.88567,Greenbelt,America/New_York
20771,39.00289,-76.85534,Greenbelt,America/New_York
20772,38.7785,-76.76911,Upper Marlboro,America/New_York
20774,38.87589,-76.76925,Upper Marlboro,America/New_York
20776,38.86913,-76.6067,Harwood,America/New_York
20777,39.17487,-76.96783,Highland,America/New_York
20778,38.83733,-76.56647,West River,America/New_York
20779,38.76388,-76.57665,Tracys Landing,America/New_York
20781,38.94229,-76.93655,Hyattsville,America/New_York
20782,38.96469,-76.9649,Hyattsville,America/New_York
20783,38.99988,-76.96886,Hyattsville,America/New_York
20784,38.95145,-76.89025,Hyattsville,America/New_York
20785,38.91849,-76.88237,Hyattsville,America/New_York
20794,39.15107,-76.78882,Jessup,America/New_York
20812,38.96677,-77.14357,Glen Echo,America/New_York
20814,39.00506,-77.10295,Bethesda,America/New_York
20815,38.98369,-77.07845,Chevy Chase,America/New_York
20816,38.95612,-77.11873,Bethesda,America/New_York
20817,38.99809,-77.14919,Bethesda,America/New_York
20818,38.97347,-77.16188,Cabin John,America/New_York
20832,39.15134,-77.07331,Olney,America/New_York
20833,39.20595,-77.05552,Brookeville,America/New_York
20837,39.11208,-77.40823,Poolesville,America/New_York
20838,39.22341,-77.37223,Barnesville,America/New_York
20839,39.17909,-77.41438,Beallsville,America/New_York
20841,39.1858,-77.32581,Boyds,America/New_York
20842,39.20831,-77.42473,Dickerson,America/New_York
20850,39.0908,-77.1809,Rockville,America/New_York
20851,39.07767,-77.12089,Rockville,America/New_York
20852,39.05134,-77.12507,Rockville,America/New_York
20853,39.10237,-77.09462,Rockville,America/New_York
20854,39.03413,-77.22149,Potomac,America/New_York
20855,39.13702,-77.13197,Derwood,America/New_York
20860,39.15072,-77.03069,Sandy Spring,America/New_York
20861,39.14653,-76.99886,Ashton,America/New_York
20862,39.18039,-77.01879,Brinklow,America/New_York
20866,39.10969,-76.93411,Burtonsville,America/New_York
20868,39.12534,-76.96834,Spencerville,America/New_York
20871,39.2592,-77.28187,Clarksburg,America/New_York
20872,39.29142,-77.21619,Damascus,America/New_York
20874,39.1291,-77.29721,Germantown,America/New_York
20876,39.20706,-77.23284,Germantown,America/New_York
20877,39.14068,-77.18865,Gaithersburg,America/New_York
20878,39.11376,-77.24781,Gaithersburg,America/New_York
20879,39.16992,-77.17416,Gaithersburg,America/New_York
20880,39.14077,-77.17456,Washington Grove,America/New_York
20882,39.23182,-77.14514,Gaithersburg,America/New_York
20886,39.17952,-77.197,Montgomery Village,America/New_York
20889,39.00193,-77.09038,Bethesda,America/New_York
20892,39.0006,-77.10373,Bethesda,America/New_York
20894,38.99591,-77.10221,Bethesda,America/New_York
20895,39.02696,-77.07781,Kensington,America/New_York
20896,39.03521,-77.09494,Garrett Park,America/New_York
20899,39.14442,-77.21621,Gaithersburg,America/New_York
20901,39.02155,-77.00919,Silver Spring,America/New_York
20902,39.04381,-77.0421,Silver Spring,America/New_York
20903,39.02128,-76.9821,Silver Spring,America/New_York
20904,39.06608,-76.97918,Silver Spring,America/New_York
20905,39.11052,-76.99036,Silver Spring,America/New_York
20906,39.08858,-77.05522,Silver Spring,America/New_York
20910,39.00227,-77.03634,Silver Spring,America/New_York
20912,38.98182,-77.00106,Takoma Park,America/New_York
21001,39.51077,-76.20274,Aberdeen,America/New_York
21005,39.44101,-76.16509,Aberdeen Proving Ground,America/New_York
21009,39.47032,-76.29378,Abingdon,America/New_York
21010,39.38953,-76.29851,Gunpowder,America/New_York
21012,39.04529,-76.49716,Arnold,America/New_York
21013,39.51123,-76.49124,Baldwin,America/New_York
21014,39.53606,-76.35164,Bel Air,America/New_York
21015,39.54691,-76.29619,Bel Air,America/New_York
21017,39.47498,-76.23667,Belcamp,America/New_York
21023,39.52368,-76.73984,Butler,America/New_York
21028,39.56832,-76.24162,Churchville,America/New_York
21029,39.20633,-76.95206,Clarksville,America/New_York
21030,39.49002,-76.6659,Cockeysville,America/New_York
21031,39.4874,-76.65792,Hunt Valley,America/New_York
21032,39.03376,-76.60401,Crownsville,America/New_York
21034,39.64905,-76.22261,Darlington,America/New_York
21035,38.93637,-76.63875,Davidsonville,America/New_York
21036,39.23416,-77.00223,Dayton,America/New_York
21037,38.91476,-76.54361,Edgewater,America/New_York
21040,39.42953,-76.28947,Edgewood,America/New_York
21042,39.27105,-76.8924,Ellicott City,America/New_York
21043,39.25759,-76.79773,Ellicott City,America/New_York
21044,39.21047,-76.88353,Columbia,America/New_York
21045,39.20622,-76.82747,Columbia,America/New_York
21046,39.17357,-76.84183,Columbia,America/New_York
21047,39.52818,-76.43781,Fallston,America/New_York
21048,39.49568,-76.91057,Finksburg,America/New_York
21050,39.58569,-76.39228,Forest Hill,America/New_York
21051,39.4721,-76.45388,Fork,America/New_York
21052,39.20238,-76.44379,Fort Howard,America/New_York
21053,39.69296,-76.71567,Freeland,America/New_York
21054,39.02624,-76.67083,Gambrills,America/New_York
21056,39.07805,-76.4338,Gibson Island,America/New_York
21057,39.45111,-76.50606,Glen Arm,America/New_York
21060,39.16893,-76.58346,Glen Burnie,America/New_York
21061,39.16116,-76.63226,Glen Burnie,America/New_York
21071,39.48516,-76.8081,Glyndon,America/New_York
21074,39.61746,-76.84351,Hampstead,America/New_York
21075,39.20414,-76.75301,Elkridge,America/New_York
21076,39.16856,-76.72239,Hanover,America/New_York
21077,39.1583,-76.69953,Harmans,America/New_York
21078,39.56911,-76.14776,Havre De Grace,America/New_York
21082,39.48284,-76.46735,Hydes,America/New_York
21084,39.61659,-76.46317,Jarrettsville,America/New_York
21085,39.44462,-76.35601,Joppa,America/New_York
21087,39.44728,-76.41583,Kingsville,America/New_York
21090,39.20919,-76.66796,Linthicum Heights,America/New_York
21093,39.43773,-76.64318,Lutherville Timonium,America/New_York
21102,39.68732,-76.84564,Manchester,America/New_York
21104,39.35044,-76.90654,Marriottsville,America/New_York
21105,39.71512,-76.65225,Maryland Line,America/New_York
21108,39.08932,-76.62139,Millersville,America/New_York
21111,39.57568,-76.58089,Monkton,America/New_York
21113,39.05448,-76.71519,Odenton,America/New_York
21114,39.00967,-76.6839,Crofton,America/New_York
21117,39.42719,-76.77795,Owings Mills,America/New_York
21120,39.64723,-76.67703,Parkton,America/New_York
21122,39.11631,-76.49941,Pasadena,America/New_York
21128,39.40526,-76.44628,Perry Hall,America/New_York
21130,39.47495,-76.18921,Perryman,America/New_York
21131,39.50338,-76.57486,Phoenix,America/New_York
21132,39.69601,-76.42577,Pylesville,America/New_York
21133,39.37705,-76.81174,Randallstown,America/New_York
21136,39.48851,-76.80888,Reisterstown,America/New_York
21140,38.95062,-76.58569,Riva,America/New_York
21144,39.12058,-76.67767,Severn,America/New_York
21146,39.07737,-76.55613,Severna Park,America/New_York
21152,39.54905,-76.68107,Sparks Glencoe,America/New_York
21153,39.41649,-76.707,Stevenson,America/New_York
21154,39.65314,-76.36087,Street,America/New_York
21155,39.57183,-76.80597,Upperco,America/New_York
21156,39.43752,-76.397,Upper Falls,America/New_York
21157,39.54889,-76.98162,Westminster,America/New_York
21158,39.6466,-77.03217,Westminster,America/New_York
21160,39.70728,-76.30754,Whiteford,America/New_York
21161,39.65983,-76.56475,White Hall,America/New_York
21162,39.39084,-76.40164,White Marsh,America/New_York
21163,39.34024,-76.85706,Woodstock,America/New_York
21201,39.29487,-76.62237,Baltimore,America/New_York
21202,39.29705,-76.60747,Baltimore,America/New_York
21204,39.40353,-76.63024,Towson,America/New_York
21205,39.30227,-76.56413,Baltimore,America/New_York
21206,39.33932,-76.53706,Baltimore,America/New_York
21207,39.32417,-76.72017,Gwynn Oak,America/New_York
21208,39.38401,-76.72547,Pikesville,America/New_York
21209,39.37261,-76.66802,Baltimore,America/New_York
21210,39.35878,-76.63521,Baltimore,America/New_York
21211,39.32857,-76.6389,Baltimore,America/New_York
21212,39.3678,-76.61456,Baltimore,America/New_York
21213,39.31501,-76.57723,Baltimore,America/New_York
21214,39.35217,-76.5644,Baltimore,America/New_York
21215,39.34578,-76.68367,Baltimore,America/New_York
21216,39.3108,-76.67145,Baltimore,America/New_York
21217,39.30701,-76.63833,Baltimore,America/New_York
21218,39.33031,-76.60235,Baltimore,America/New_York
21219,39.23097,-76.44383,Sparrows Point,America/New_York
21220,39.345,-76.3966,Middle River,America/New_York
21221,39.29462,-76.44034,Essex,America/New_York
21222,39.26424,-76.49537,Dundalk,America/New_York
21223,39.28421,-76.65323,Baltimore,America/New_York
21224,39.28309,-76.54088,Baltimore,America/New_York
21225,39.22597,-76.61508,Brooklyn,America/New_York
21226,39.2078,-76.5627,Curtis Bay,America/New_York
21227,39.24024,-76.67913,Halethorpe,America/New_York
21228,39.27272,-76.74687,Catonsville,America/New_York
21229,39.28509,-76.69083,Baltimore,America/New_York
21230,39.26651,-76.62213,Baltimore,America/New_York
21231,39.28775,-76.592,Baltimore,America/New_York
21233,39.29244,-76.60503,Baltimore,America/New_York
21234,39.395,-76.53252,Parkville,America/New_York
21236,39.38789,-76.48552,Nottingham,America/New_York
21237,39.33938,-76.49456,Rosedale,America/New_York
21239,39.36517,-76.58709,Baltimore,America/New_York
21240,39.17483,-76.67181,Baltimore,America/New_York
21244,39.3342,-76.78217,Windsor Mill,America/New_York
21250,39.25558,-76.71117,Baltimore,America/New_York
21251,39.34993,-76.58027,Baltimore,America/New_York
21252,39.39413,-76.61144,Towson,America/New_York
21285,39.3875,-76.61702,Towson,America/New_York
21286,39.41374,-76.57375,Towson,America/New_York
21287,39.29899,-76.58817,Baltimore,America/New_York
21401,38.98967,-76.5505,Annapolis,America/New_York
21402,38.98816,-76.47202,Annapolis,America/New_York
21403,38.94433,-76.49296,Annapolis,America/New_York
21405,39.02996,-76.54971,Annapolis,America/New_York
21409,39.01968,-76.44738,Annapolis,America/New_York
21502,39.64143,-78.75609,Cumberland,America/New_York
21520,39.63661,-79.30786,Accident,America/New_York
21521,39.55042,-79.04836,Barton,America/New_York
21523,39.47956,-79.07925,Bloomington,America/New_York
21524,39.70666,-78.80203,Corriganville,America/New_York
21529,39.71692,-78.77474,Ellerslie,America/New_York
21530,39.68878,-78.54138,Flintstone,America/New_York
21531,39.64862,-79.42221,Friendsville,America/New_York
21532,39.65559,-78.96025,Frostburg,America/New_York
21536,39.65619,-79.16924,Grantsville,America/New_York
21538,39.40133,-79.22109,Kitzmiller,America/New_York
21539,39.59828,-79.01074,Lonaconing,America/New_York
21540,39.47659,-79.05929,Luke,America/New_York
21541,39.55727,-79.36732,McHenry,America/New_York
21542,39.59114,-78.95087,Midland,America/New_York
21543,39.64157,-78.96231,Midlothian,America/New_York
21545,39.6991,-78.86513,Mount Savage,America/New_York
21550,39.39107,-79.39085,Oakland,America/New_York
21555,39.58777,-78.55685,Oldtown,America/New_York
21557,39.5191,-78.92353,Rawlings,America/New_York
21560,39.56508,-78.70632,Spring Gap,America/New_York
21561,39.49976,-79.20482,Swanton,America/New_York
21562,39.50326,-79.05046,Westernport,America/New_York
21601,38.79275,-76.08242,Easton,America/New_York
21607,39.13398,-75.85644,Barclay,America/New_York
21610,39.3652,-76.06845,Betterton,America/New_York
21612,38.74928,-76.27695,Bozman,America/New_York
21613,38.49537,-76.07169,Cambridge,America/New_York
21617,39.04985,-76.03819,Centreville,America/New_York
21619,38.95285,-76.27939,Chester,America/New_York
21620,39.20667,-76.08739,Chestertown,America/New_York
21622,38.40821,-76.17381,Church Creek,America/New_York
21623,39.11915,-75.96268,Church Hill,America/New_York
21624,38.83407,-76.27212,Claiborne,America/New_York
21625,38.86925,-75.99216,Cordova,America/New_York
21626,38.33902,-76.08398,Crapo,America/New_York
21627,38.23528,-76.04967,Crocheron,America/New_York
21628,39.23577,-75.92238,Crumpton,America/New_York
21629,38.86111,-75.82753,Denton,America/New_York
21631,38.58784,-75.94598,East New Market,America/New_York
21632,38.72287,-75.77478,Federalsburg,America/New_York
21634,38.27995,-76.185,Fishing Creek,America/New_York
21635,39.34006,-75.83826,Galena,America/New_York
21636,39.0261,-75.79839,Goldsboro,America/New_York
21638,38.94513,-76.20263,Grasonville,America/New_York
21639,38.96533,-75.7928,Greensboro,America/New_York
21640,39.07036,-75.82533,Henderson,America/New_York
21641,38.91696,-75.94161,Hillsboro,America/New_York
21643,38.6442,-75.87124,Hurlock,America/New_York
21644,39.11728,-75.87441,Ingleside,America/New_York
21645,39.31979,-75.96216,Kennedyville,America/New_York
21647,38.80114,-76.2831,Mcdaniel,America/New_York
21648,38.4966,-76.23386,Madison,America/New_York
21649,39.1366,-75.77453,Marydel,America/New_York
21650,39.31286,-75.80795,Massey,America/New_York
21651,39.25821,-75.85802,Millington,America/New_York
21652,38.72028,-76.28108,Neavitt,America/New_York
21653,38.74704,-76.17744,Newcomb,America/New_York
21654,38.6908,-76.12518,Oxford,America/New_York
21655,38.74601,-75.92103,Preston,America/New_York
21657,38.9534,-75.99042,Queen Anne,America/New_York
21658,38.94071,-76.13819,Queenstown,America/New_York
21659,38.57442,-75.79985,Rhodesdale,America/New_York
21660,38.95534,-75.88839,Ridgely,America/New_York
21661,39.12905,-76.21967,Rock Hall,America/New_York
21662,38.7136,-76.20209,Royal Oak,America/New_York
21663,38.78333,-76.23303,Saint Michaels,America/New_York
21664,38.6081,-75.94732,Secretary,America/New_York
21665,38.75158,-76.34469,Sherwood,America/New_York
21666,38.93956,-76.33272,Stevensville,America/New_York
21667,39.34377,-76.05188,Still Pond,America/New_York
21668,39.18967,-75.85139,Sudlersville,America/New_York
21669,38.45897,-76.28509,Taylors Island,America/New_York
21671,38.69658,-76.33562,Tilghman,America/New_York
21672,38.27707,-76.06148,Toddville,America/New_York
21673,38.65235,-76.04163,Trappe,America/New_York
21675,38.29011,-76.0884,Wingate,America/New_York
21676,38.78628,-76.30548,Wittman,America/New_York
21677,38.48454,-76.18544,Woolford,America/New_York
21678,39.30889,-76.10336,Worton,America/New_York
21679,38.91722,-76.08875,Wye Mills,America/New_York
21701,39.44729,-77.33512,Frederick,America/New_York
21702,39.48019,-77.4578,Frederick,America/New_York
21703,39.36961,-77.47088,Frederick,America/New_York
21704,39.3506,-77.3735,Frederick,America/New_York
21705,39.40887,-77.41002,Frederick,America/New_York
21710,39.29652,-77.44941,Adamstown,America/New_York
21711,39.66808,-78.01247,Big Pool,America/New_York
21713,39.52618,-77.66933,Boonsboro,America/New_York
21714,39.41059,-77.51003,Braddock Heights,America/New_York
21715,39.37879,-77.66063,Brownsville,America/New_York
21716,39.31798,-77.6262,Brunswick,America/New_York
21717,39.33865,-77.43147,Buckeystown,America/New_York
21718,39.39343,-77.62734,Burkittsville,America/New_York
21719,39.70501,-77.49977,Cascade,America/New_York
21722,39.66575,-77.91457,Clear Spring,America/New_York
21723,39.32825,-77.01056,Cooksville,America/New_York
21727,39.68865,-77.33096,Emmitsburg,America/New_York
21733,39.55004,-77.75838,Fairplay,America/New_York
21734,39.60583,-77.70382,Funkstown,America/New_York
21737,39.2543,-77.01959,Glenelg,America/New_York
21738,39.27973,-77.02554,Glenwood,America/New_York
21740,39.63233,-77.73902,Hagerstown,America/New_York
21742,39.67363,-77.65928,Hagerstown,America/New_York
21746,39.56591,-77.71409,Hagerstown,America/New_York
21750,39.68698,-78.2129,Hancock,America/New_York
21754,39.33684,-77.31131,Ijamsville,America/New_York
21755,39.36101,-77.56887,Jefferson,America/New_York
21756,39.45758,-77.70118,Keedysville,America/New_York
21757,39.59902,-77.25906,Keymar,America/New_York
21758,39.34567,-77.66265,Knoxville,America/New_York
21762,39.48058,-77.24842,Libertytown,America/New_York
21766,39.65928,-78.39859,Little Orleans,America/New_York
21767,39.69773,-77.74638,Maugansville,America/New_York
21769,39.44582,-77.56489,Middletown,America/New_York
21770,39.35245,-77.25791,Monrovia,America/New_York
21771,39.3955,-77.15869,Mount Airy,America/New_York
21773,39.53725,-77.55301,Myersville,America/New_York
21774,39.4088,-77.27844,New Market,America/New_York
21776,39.51861,-77.10376,New Windsor,America/New_York
21777,39.27918,-77.5287,Point Of Rocks,America/New_York
21778,39.61576,-77.33754,Rocky Ridge,America/New_York
21779,39.42447,-77.65398,Rohrersville,America/New_York
21780,39.67676,-77.46777,Sabillasville,America/New_York
21781,39.57123,-77.75981,Saint James,America/New_York
21782,39.4552,-77.75995,Sharpsburg,America/New_York
21783,39.64885,-77.55903,Smithsburg,America/New_York
21784,39.40087,-76.9726,Sykesville,America/New_York
21787,39.67169,-77.17317,Taneytown,America/New_York
21788,39.59429,-77.41958,Thurmont,America/New_York
21790,39.25908,-77.49559,Tuscarora,America/New_York
21791,39.54267,-77.18713,Union Bridge,America/New_York
21793,39.48963,-77.34357,Walkersville,America/New_York
21794,39.29705,-76.97388,West Friendship,America/New_York
21795,39.582,-77.82733,Williamsport,America/New_York
21797,39.33284,-77.07002,Woodbine,America/New_York
21798,39.53858,-77.29985,Woodsboro,America/New_York
21801,38.38106,-75.64073,Salisbury,America/New_York
21804,38.31726,-75.53673,Salisbury,America/New_York
21810,38.29005,-75.68887,Allen,America/New_York
21811,38.31977,-75.22024,Berlin,America/New_York
21813,38.42658,-75.17293,Bishopville,America/New_York
21814,38.29176,-75.88669,Bivalve,America/New_York
21817,37.98081,-75.83537,Crisfield,America/New_York
21821,38.16664,-75.90611,Deal Island,America/New_York
21822,38.28129,-75.65566,Eden,America/New_York
21824,37.97982,-76.02871,Ewell,America/New_York
21826,38.32077,-75.62353,Fruitland,America/New_York
21829,38.09892,-75.38324,Girdletree,America/New_York
21830,38.40202,-75.72841,Hebron,America/New_York
21835,38.53355,-75.93758,Linkwood,America/New_York
