zip,lat,lng,city,timezone
60077,42.03617,-87.75633,Skokie,America/Chicago
60081,42.45115,-88.22173,Spring Grove,America/Chicago
60083,42.43716,-87.94663,Wadsworth,America/Chicago
60084,42.26807,-88.13856,Wauconda,America/Chicago
60085,42.35498,-87.86467,Waukegan,America/Chicago
60087,42.40444,-87.85631,Waukegan,America/Chicago
60088,42.30685,-87.85232,Great Lakes,America/Chicago
60089,42.16736,-87.96076,Buffalo Grove,America/Chicago
60090,42.13031,-87.92268,Wheeling,America/Chicago
60091,42.07693,-87.72812,Wilmette,America/Chicago
60093,42.10333,-87.75826,Winnetka,America/Chicago
60096,42.48091,-87.82978,Winthrop Harbor,America/Chicago
60097,42.39343,-88.36164,Wonder Lake,America/Chicago
60098,42.32468,-88.45672,Woodstock,America/Chicago
60099,42.46053,-87.86901,Zion,America/Chicago
60101,41.931,-88.01072,Addison,America/Chicago
60102,42.16406,-88.30928,Algonquin,America/Chicago
60103,41.97816,-88.20511,Bartlett,America/Chicago
60104,41.88256,-87.87646,Bellwood,America/Chicago
60106,41.9611,-87.94194,Bensenville,America/Chicago
60107,42.02148,-88.1783,Streamwood,America/Chicago
60108,41.94905,-88.09232,Bloomingdale,America/Chicago
60109,42.04448,-88.56261,Burlington,America/Chicago
60110,42.12296,-88.2883,Carpentersville,America/Chicago
60111,42.00721,-88.83114,Clare,America/Chicago
60112,41.92391,-88.68994,Cortland,America/Chicago
60113,41.93142,-88.96421,Creston,America/Chicago
60115,41.90109,-88.75469,Dekalb,America/Chicago
60118,42.10793,-88.30614,Dundee,America/Chicago
60119,41.86154,-88.47702,Elburn,America/Chicago
60120,42.03317,-88.2374,Elgin,America/Chicago
60123,42.04011,-88.31166,Elgin,America/Chicago
60124,42.02621,-88.39691,Elgin,America/Chicago
60126,41.89627,-87.94194,Elmhurst,America/Chicago
60129,42.02963,-88.95371,Esmond,America/Chicago
60130,41.86704,-87.81795,Forest Park,America/Chicago
60131,41.9378,-87.88304,Franklin Park,America/Chicago
60133,41.97805,-88.14291,Hanover Park,America/Chicago
60134,41.8784,-88.34189,Geneva,America/Chicago
60135,42.11265,-88.67867,Genoa,America/Chicago
60136,42.1053,-88.37808,Gilberts,America/Chicago
60137,41.86539,-88.06225,Glen Ellyn,America/Chicago
60139,41.91916,-88.07735,Glendale Heights,America/Chicago
60140,42.08003,-88.5086,Hampshire,America/Chicago
60141,41.85834,-87.8379,Hines,America/Chicago
60142,42.17517,-88.44486,Huntley,America/Chicago
60143,41.97351,-88.02071,Itasca,America/Chicago
60144,41.83507,-88.51984,Kaneville,America/Chicago
60145,42.09396,-88.77719,Kingston,America/Chicago
60146,42.10091,-88.88019,Kirkland,America/Chicago
60148,41.87505,-88.01859,Lombard,America/Chicago
60150,41.92106,-88.88982,Malta,America/Chicago
60151,41.9172,-88.56613,Maple Park,America/Chicago
60152,42.23882,-88.62597,Marengo,America/Chicago
60153,41.87984,-87.84389,Maywood,America/Chicago
60154,41.84923,-87.88986,Westchester,America/Chicago
60155,41.8578,-87.85631,Broadview,America/Chicago
60156,42.19121,-88.34788,Lake In The Hills,America/Chicago
60157,41.974,-88.05476,Medinah,America/Chicago
60160,41.90348,-87.86176,Melrose Park,America/Chicago
60162,41.86753,-87.90196,Hillside,America/Chicago
60163,41.88794,-87.90948,Berkeley,America/Chicago
60164,41.91667,-87.90112,Melrose Park,America/Chicago
60165,41.90328,-87.88056,Stone Park,America/Chicago
60169,42.05192,-88.11656,Hoffman Estates,America/Chicago
60171,41.92504,-87.83832,River Grove,America/Chicago
60172,41.97976,-88.08937,Roselle,America/Chicago
60173,42.05287,-88.0526,Schaumburg,America/Chicago
60174,41.92759,-88.29906,Saint Charles,America/Chicago
60175,41.94695,-88.3913,Saint Charles,America/Chicago
60176,41.9583,-87.8697,Schiller Park,America/Chicago
60177,41.98931,-88.30987,South Elgin,America/Chicago
60178,42.00625,-88.67205,Sycamore,America/Chicago
60180,42.22342,-88.52023,Union,America/Chicago
60181,41.87795,-87.97626,Villa Park,America/Chicago
60183,41.94019,-88.40908,Wasco,America/Chicago
60184,41.95208,-88.25323,Wayne,America/Chicago
60185,41.89308,-88.21498,West Chicago,America/Chicago
60187,41.87231,-88.1126,Wheaton,America/Chicago
60188,41.91562,-88.12958,Carol Stream,America/Chicago
60189,41.83957,-88.12128,Wheaton,America/Chicago
60190,41.87319,-88.1576,Winfield,America/Chicago
60191,41.9647,-87.98087,Wood Dale,America/Chicago
60192,42.07265,-88.16797,Hoffman Estates,America/Chicago
60193,42.01195,-88.09552,Schaumburg,America/Chicago
60194,42.03339,-88.11125,Schaumburg,America/Chicago
60195,42.06541,-88.08657,Schaumburg,America/Chicago
60201,42.05665,-87.69827,Evanston,America/Chicago
60202,42.03043,-87.68958,Evanston,America/Chicago
60203,42.04905,-87.71748,Evanston,America/Chicago
60208,42.05457,-87.67412,Evanston,America/Chicago
60301,41.88865,-87.79648,Oak Park,America/Chicago
60302,41.8948,-87.78983,Oak Park,America/Chicago
60304,41.87249,-87.78933,Oak Park,America/Chicago
60305,41.89501,-87.81943,River Forest,America/Chicago
60401,41.34683,-87.61306,Beecher,America/Chicago
60402,41.83237,-87.78983,Berwyn,America/Chicago
60403,41.56696,-88.12438,Crest Hill,America/Chicago
60404,41.50864,-88.22269,Shorewood,America/Chicago
60406,41.65509,-87.68184,Blue Island,America/Chicago
60407,41.23037,-88.26415,Braceville,America/Chicago
60408,41.26684,-88.21733,Braidwood,America/Chicago
60409,41.61303,-87.55142,Calumet City,America/Chicago
60410,41.42119,-88.2171,Channahon,America/Chicago
60411,41.50791,-87.59031,Chicago Heights,America/Chicago
60415,41.70341,-87.77953,Chicago Ridge,America/Chicago
60416,41.29357,-88.28197,Coal City,America/Chicago
60417,41.43056,-87.59268,Crete,America/Chicago
60418,41.64568,-87.74084,Crestwood,America/Chicago
60419,41.62752,-87.59871,Dolton,America/Chicago
60420,41.08795,-88.42127,Dwight,America/Chicago
60421,41.40851,-88.08936,Elwood,America/Chicago
60422,41.53861,-87.68443,Flossmoor,America/Chicago
60423,41.47922,-87.83961,Frankfort,America/Chicago
60424,41.16604,-88.32941,Gardner,America/Chicago
60425,41.54343,-87.61073,Glenwood,America/Chicago
60426,41.61026,-87.65309,Harvey,America/Chicago
60428,41.5998,-87.69062,Markham,America/Chicago
60429,41.5737,-87.68331,Hazel Crest,America/Chicago
60430,41.5584,-87.66214,Homewood,America/Chicago
60431,41.53355,-88.20568,Joliet,America/Chicago
60432,41.54087,-88.0406,Joliet,America/Chicago
60433,41.49895,-88.04248,Joliet,America/Chicago
60435,41.54492,-88.1288,Joliet,America/Chicago
60436,41.48973,-88.12392,Joliet,America/Chicago
60437,41.16168,-88.54981,Kinsman,America/Chicago
60438,41.56625,-87.55065,Lansing,America/Chicago
60439,41.67692,-87.97623,Lemont,America/Chicago
60440,41.70125,-88.07572,Bolingbrook,America/Chicago
60441,41.59238,-88.05106,Lockport,America/Chicago
60442,41.39189,-87.96062,Manhattan,America/Chicago
60443,41.50369,-87.74637,Matteson,America/Chicago
60444,41.24246,-88.40403,Mazon,America/Chicago
60445,41.62833,-87.73542,Midlothian,America/Chicago
60446,41.63304,-88.09855,Romeoville,America/Chicago
60447,41.48796,-88.32498,Minooka,America/Chicago
60448,41.53821,-87.89396,Mokena,America/Chicago
60449,41.41392,-87.76978,Monee,America/Chicago
60450,41.37011,-88.43417,Morris,America/Chicago
60451,41.50717,-87.96088,New Lenox,America/Chicago
60452,41.60851,-87.75434,Oak Forest,America/Chicago
60453,41.71412,-87.75278,Oak Lawn,America/Chicago
60455,41.74102,-87.8068,Bridgeview,America/Chicago
60456,41.73125,-87.73111,Hometown,America/Chicago
60457,41.72475,-87.82987,Hickory Hills,America/Chicago
60458,41.74892,-87.83484,Justice,America/Chicago
60459,41.74436,-87.76872,Burbank,America/Chicago
60460,40.9997,-88.53393,Odell,America/Chicago
60461,41.51752,-87.69148,Olympia Fields,America/Chicago
60462,41.62527,-87.83548,Orland Park,America/Chicago
60463,41.66084,-87.79033,Palos Heights,America/Chicago
60464,41.67088,-87.86869,Palos Park,America/Chicago
60465,41.69878,-87.8267,Palos Hills,America/Chicago
60466,41.47966,-87.68276,Park Forest,America/Chicago
60467,41.59855,-87.88848,Orland Park,America/Chicago
60468,41.33636,-87.80991,Peotone,America/Chicago
60469,41.62871,-87.68634,Posen,America/Chicago
60470,41.16592,-88.63876,Ransom,America/Chicago
60471,41.48009,-87.72981,Richton Park,America/Chicago
60472,41.6437,-87.70836,Robbins,America/Chicago
60473,41.59733,-87.60115,South Holland,America/Chicago
60474,41.1765,-88.26983,South Wilmington,America/Chicago
60475,41.47193,-87.6283,Steger,America/Chicago
60476,41.5694,-87.60562,Thornton,America/Chicago
60477,41.57347,-87.78597,Tinley Park,America/Chicago
60478,41.55381,-87.73588,Country Club Hills,America/Chicago
60479,41.23174,-88.52078,Verona,America/Chicago
60480,41.71909,-87.87675,Willow Springs,America/Chicago
60481,41.28795,-88.12952,Wilmington,America/Chicago
60482,41.68737,-87.79239,Worth,America/Chicago
60484,41.44317,-87.70948,University Park,America/Chicago
60487,41.56236,-87.83095,Tinley Park,America/Chicago
60490,41.67575,-88.14118,Bolingbrook,America/Chicago
60491,41.60313,-87.9595,Homer Glen,America/Chicago
60501,41.77979,-87.82393,Summit Argo,America/Chicago
60502,41.78911,-88.25952,Aurora,America/Chicago
60503,41.7079,-88.25475,Aurora,America/Chicago
60504,41.74649,-88.23957,Aurora,America/Chicago
60505,41.76527,-88.29576,Aurora,America/Chicago
60506,41.76176,-88.37125,Aurora,America/Chicago
60510,41.84283,-88.31189,Batavia,America/Chicago
60511,41.75778,-88.55601,Big Rock,America/Chicago
60512,41.70134,-88.43986,Bristol,America/Chicago
60513,41.82459,-87.8469,Brookfield,America/Chicago
60514,41.79655,-87.95683,Clarendon Hills,America/Chicago
60515,41.80991,-88.0247,Downers Grove,America/Chicago
60516,41.76327,-88.01314,Downers Grove,America/Chicago
60517,41.73913,-88.04161,Woodridge,America/Chicago
60518,41.59997,-88.92215,Earlville,America/Chicago
60519,41.77724,-88.24255,Eola,America/Chicago
60520,41.7826,-88.65808,Hinckley,America/Chicago
60521,41.80019,-87.92883,Hinsdale,America/Chicago
60523,41.83713,-87.95406,Oak Brook,America/Chicago
60525,41.78371,-87.86778,La Grange,America/Chicago
60526,41.83002,-87.8836,La Grange Park,America/Chicago
60527,41.74472,-87.93383,Willowbrook,America/Chicago
60530,41.79613,-88.95988,Lee,America/Chicago
60531,41.61563,-88.78639,Leland,America/Chicago
60532,41.79153,-88.08576,Lisle,America/Chicago
60534,41.81311,-87.82066,Lyons,America/Chicago
60536,41.59853,-88.55212,Millbrook,America/Chicago
60537,41.56158,-88.60246,Millington,America/Chicago
60538,41.72165,-88.35637,Montgomery,America/Chicago
60539,41.825,-88.33529,Mooseheart,America/Chicago
60540,41.76361,-88.14476,Naperville,America/Chicago
60541,41.5193,-88.52552,Newark,America/Chicago
60542,41.80878,-88.3489,North Aurora,America/Chicago
60543,41.66537,-88.32442,Oswego,America/Chicago
60544,41.61393,-88.21777,Plainfield,America/Chicago
60545,41.67815,-88.53587,Plano,America/Chicago
60546,41.83834,-87.82132,Riverside,America/Chicago
60548,41.64811,-88.63471,Sandwich,America/Chicago
60549,41.4908,-88.74251,Serena,America/Chicago
60550,41.77708,-88.87777,Shabbona,America/Chicago
60551,41.52463,-88.68992,Sheridan,America/Chicago
60552,41.66144,-88.70343,Somonauk,America/Chicago
60553,41.82399,-89.02806,Steward,America/Chicago
60554,41.77852,-88.45838,Sugar Grove,America/Chicago
60555,41.82261,-88.18854,Warrenville,America/Chicago
60556,41.76507,-88.77373,Waterman,America/Chicago
60557,41.44383,-88.76654,Wedron,America/Chicago
60558,41.80207,-87.90076,Western Springs,America/Chicago
60559,41.79496,-87.97464,Westmont,America/Chicago
60560,41.60799,-88.42841,Yorkville,America/Chicago
60561,41.74518,-87.98174,Darien,America/Chicago
60563,41.79933,-88.16884,Naperville,America/Chicago
60564,41.70901,-88.19961,Naperville,America/Chicago
60565,41.7297,-88.12312,Naperville,America/Chicago
60585,41.65864,-88.22339,Plainfield,America/Chicago
60586,41.57036,-88.23162,Plainfield,America/Chicago
60601,41.88527,-87.62197,Chicago,America/Chicago
60602,41.88304,-87.62906,Chicago,America/Chicago
60603,41.88018,-87.6274,Chicago,America/Chicago
60604,41.87799,-87.62928,Chicago,America/Chicago
60605,41.86644,-87.61956,Chicago,America/Chicago
60606,41.88178,-87.63724,Chicago,America/Chicago
60607,41.87467,-87.65175,Chicago,America/Chicago
60608,41.84887,-87.67139,Chicago,America/Chicago
60609,41.81263,-87.65559,Chicago,America/Chicago
60610,41.90388,-87.63738,Chicago,America/Chicago
60611,41.89483,-87.61944,Chicago,America/Chicago
60612,41.8805,-87.68783,Chicago,America/Chicago
60613,41.9558,-87.65706,Chicago,America/Chicago
60614,41.92267,-87.6506,Chicago,America/Chicago
60615,41.80226,-87.60293,Chicago,America/Chicago
60616,41.84502,-87.62745,Chicago,America/Chicago
60617,41.71337,-87.55618,Chicago,America/Chicago
60618,41.94694,-87.70263,Chicago,America/Chicago
60619,41.74346,-87.60532,Chicago,America/Chicago
60620,41.74096,-87.65257,Chicago,America/Chicago
60621,41.77624,-87.63955,Chicago,America/Chicago
60622,41.90267,-87.68355,Chicago,America/Chicago
60623,41.84793,-87.71753,Chicago,America/Chicago
60624,41.88045,-87.72366,Chicago,America/Chicago
60625,41.97318,-87.69963,Chicago,America/Chicago
60626,42.00904,-87.66955,Chicago,America/Chicago
60628,41.69165,-87.61828,Chicago,America/Chicago
60629,41.7754,-87.71239,Chicago,America/Chicago
60630,41.97222,-87.75758,Chicago,America/Chicago
60631,41.99473,-87.8131,Chicago,America/Chicago
60632,41.81141,-87.71348,Chicago,America/Chicago
60633,41.66315,-87.56044,Chicago,America/Chicago
60634,41.94627,-87.80639,Chicago,America/Chicago
60636,41.77578,-87.66909,Chicago,America/Chicago
60637,41.78156,-87.6032,Chicago,America/Chicago
60638,41.78175,-87.77057,Chicago,America/Chicago
60639,41.9206,-87.75593,Chicago,America/Chicago
60640,41.97253,-87.66372,Chicago,America/Chicago
60641,41.94667,-87.74693,Chicago,America/Chicago
60642,41.90193,-87.65804,Chicago,America/Chicago
60643,41.70026,-87.663,Chicago,America/Chicago
60644,41.88013,-87.75756,Chicago,America/Chicago
60645,42.00859,-87.69457,Chicago,America/Chicago
60646,41.99365,-87.76128,Chicago,America/Chicago
60647,41.92074,-87.702,Chicago,America/Chicago
60649,41.75885,-87.56368,Chicago,America/Chicago
60651,41.90202,-87.74104,Chicago,America/Chicago
60652,41.74744,-87.71445,Chicago,America/Chicago
60653,41.81924,-87.61017,Chicago,America/Chicago
60654,41.89209,-87.63673,Chicago,America/Chicago
60655,41.69479,-87.70374,Chicago,America/Chicago
60656,41.97424,-87.82709,Chicago,America/Chicago
60657,41.93965,-87.65495,Chicago,America/Chicago
60659,41.98946,-87.70668,Chicago,America/Chicago
60660,41.99113,-87.66609,Chicago,America/Chicago
60661,41.88291,-87.64409,Chicago,America/Chicago
60706,41.96384,-87.81672,Harwood Heights,America/Chicago
60707,41.92175,-87.80744,Elmwood Park,America/Chicago
60712,42.00543,-87.73296,Lincolnwood,America/Chicago
60714,42.02834,-87.81131,Niles,America/Chicago
60803,41.67233,-87.73652,Alsip,America/Chicago
60804,41.84005,-87.75925,Cicero,America/Chicago
60805,41.72201,-87.70243,Evergreen Park,America/Chicago
60827,41.64967,-87.63013,Riverdale,America/Chicago
60901,41.11029,-87.90049,Kankakee,America/Chicago
60910,41.06426,-87.79991,Aroma Park,America/Chicago
60911,40.87856,-87.98059,Ashkum,America/Chicago
60912,40.97252,-87.60245,Beaverville,America/Chicago
60913,41.14835,-88.06206,Bonfield,America/Chicago
60914,41.18706,-87.86194,Bourbonnais,America/Chicago
60915,41.14758,-87.86039,Bradley,America/Chicago
60917,41.04644,-88.19179,Buckingham,America/Chicago
60918,40.59681,-88.02968,Buckley,America/Chicago
60919,40.98753,-88.24012,Cabery,America/Chicago
60920,41.03021,-88.30378,Campus,America/Chicago
60921,40.73513,-88.28894,Chatsworth,America/Chicago
60922,41.00394,-87.92184,Chebanse,America/Chicago
60924,40.55855,-87.88454,Cissna Park,America/Chicago
60926,40.56937,-87.81208,Claytonville,America/Chicago
60927,40.93933,-87.96744,Clifton,America/Chicago
60928,40.74568,-87.85078,Crescent City,America/Chicago
60929,40.87601,-88.29242,Cullom,America/Chicago
60930,40.83231,-88.00286,Danforth,America/Chicago
60931,40.8919,-87.58654,Donovan,America/Chicago
60932,40.46513,-87.80013,East Lynn,America/Chicago
60933,40.46258,-88.27381,Elliott,America/Chicago
60934,40.96119,-88.34862,Emington,America/Chicago
60935,41.17165,-88.16853,Essex,America/Chicago
60936,40.46456,-88.36103,Gibson City,America/Chicago
60938,40.77456,-87.98355,Gilman,America/Chicago
60939,40.56696,-87.77714,Goodwine,America/Chicago
60940,41.25188,-87.64259,Grant Park,America/Chicago
60941,41.03865,-88.0859,Herscher,America/Chicago
60942,40.46678,-87.66134,Hoopeston,America/Chicago
60945,40.8315,-87.59236,Iroquois,America/Chicago
60946,40.91307,-88.20072,Kempton,America/Chicago
60948,40.52413,-88.07698,Loda,America/Chicago
60949,40.38042,-88.10239,Ludlow,America/Chicago
60950,41.25135,-87.88494,Manteno,America/Chicago
60951,40.91721,-87.74757,Martinton,America/Chicago
60952,40.56373,-88.25142,Melvin,America/Chicago
60953,40.62854,-87.6894,Milford,America/Chicago
60954,41.15446,-87.62827,Momence,America/Chicago
60955,40.7004,-87.98008,Onarga,America/Chicago
60956,40.96775,-87.7163,Papineau,America/Chicago
60957,40.44037,-88.13977,Paxton,America/Chicago
60958,41.06523,-87.5916,Pembroke Township,America/Chicago
60959,40.7895,-88.1832,Piper City,America/Chicago
60960,40.43879,-87.89132,Rankin,America/Chicago
60961,41.10611,-88.23098,Reddick,America/Chicago
60962,40.62248,-88.18442,Roberts,America/Chicago
60963,40.36848,-87.65115,Rossville,America/Chicago
60964,41.03401,-87.7418,Saint Anne,America/Chicago
60966,40.75144,-87.58321,Sheldon,America/Chicago
60967,40.6241,-87.58123,Stockland,America/Chicago
60968,40.6746,-88.12049,Thawville,America/Chicago
60969,41.11101,-88.14975,Union Hill,America/Chicago
60970,40.79221,-87.74039,Watseka,America/Chicago
60973,40.53654,-87.66265,Wellington,America/Chicago
60974,40.71807,-87.73588,Woodland,America/Chicago
61001,42.4612,-90.12226,Apple River,America/Chicago
61006,41.86078,-89.20836,Ashton,America/Chicago
61007,42.19941,-89.59109,Baileyville,America/Chicago
61008,42.24579,-88.83949,Belvidere,America/Chicago
61010,42.136,-89.26751,Byron,America/Chicago
61011,42.38926,-88.91266,Caledonia,America/Chicago
61012,42.40749,-88.75446,Capron,America/Chicago
61013,42.37544,-89.63623,Cedarville,America/Chicago
61014,41.97501,-89.8865,Chadwick,America/Chicago
61015,41.99443,-89.20011,Chana,America/Chicago
61016,42.19761,-88.94704,Cherry Valley,America/Chicago
61018,42.41599,-89.55558,Dakota,America/Chicago
61019,42.44093,-89.40863,Davis,America/Chicago
61020,42.11035,-89.09807,Davis Junction,America/Chicago
61021,41.82908,-89.47764,Dixon,America/Chicago
61024,42.43629,-89.29183,Durand,America/Chicago
61025,42.46958,-90.55904,East Dubuque,America/Chicago
61027,42.3333,-89.75553,Eleroy,America/Chicago
61028,42.29366,-90.16935,Elizabeth,America/Chicago
61030,42.11578,-89.58898,Forreston,America/Chicago
61031,41.83263,-89.31626,Franklin Grove,America/Chicago
61032,42.31509,-89.63598,Freeport,America/Chicago
61036,42.4172,-90.39816,Galena,America/Chicago
61037,41.7882,-89.75978,Galt,America/Chicago
61038,42.26344,-88.73586,Garden Prairie,America/Chicago
61039,42.20805,-89.46931,German Valley,America/Chicago
61041,42.272,-90.3202,Hanover,America/Chicago
61042,41.68819,-89.56015,Harmon,America/Chicago
61043,42.06676,-89.10499,Holcomb,America/Chicago
61044,42.32336,-89.9099,Kent,America/Chicago
61046,42.10404,-89.81329,Lanark,America/Chicago
61047,42.15305,-89.39597,Leaf River,America/Chicago
61048,42.38524,-89.83526,Lena,America/Chicago
61049,42.04417,-89.00753,Lindenwood,America/Chicago
61050,42.43932,-89.7319,McConnell,America/Chicago
61051,41.98289,-89.7619,Milledgeville,America/Chicago
61052,42.11146,-89.00011,Monroe Center,America/Chicago
61053,42.11506,-89.98335,Mount Carroll,America/Chicago
61054,42.05573,-89.44548,Mount Morris,America/Chicago
61057,41.83357,-89.38401,Nachusa,America/Chicago
61059,42.45465,-89.94084,Nora,America/Chicago
61060,42.47876,-89.61819,Orangeville,America/Chicago
61061,41.99851,-89.33819,Oregon,America/Chicago
61062,42.25254,-89.84263,Pearl City,America/Chicago
61063,42.31305,-89.34691,Pecatonica,America/Chicago
61064,41.9893,-89.5873,Polo,America/Chicago
61065,42.40786,-88.82747,Poplar Grove,America/Chicago
61067,42.30472,-89.47454,Ridott,America/Chicago
61068,41.94928,-89.0652,Rochelle,America/Chicago
61070,42.41571,-89.47177,Rock City,America/Chicago
61071,41.72599,-89.70006,Rock Falls,America/Chicago
61072,42.44661,-89.14109,Rockton,America/Chicago
61073,42.42434,-88.99346,Roscoe,America/Chicago
61074,42.12615,-90.13061,Savanna,America/Chicago
61075,42.46546,-90.26444,Scales Mound,America/Chicago
61077,42.24012,-89.34806,Seward,America/Chicago
61078,42.16729,-89.73062,Shannon,America/Chicago
61079,42.44681,-89.20955,Shirland,America/Chicago
61080,42.47992,-88.98989,South Beloit,America/Chicago
61081,41.84425,-89.73613,Sterling,America/Chicago
61084,42.11843,-89.18867,Stillman Valley,America/Chicago
61085,42.34268,-90.03077,Stockton,America/Chicago
61087,42.48046,-89.99351,Warren,America/Chicago
61088,42.26995,-89.25509,Winnebago,America/Chicago
61089,42.47349,-89.82335,Winslow,America/Chicago
61091,41.90818,-89.55234,Woosung,America/Chicago
61101,42.33727,-89.14725,Rockford,America/Chicago
61102,42.22995,-89.15632,Rockford,America/Chicago
61103,42.3453,-89.08271,Rockford,America/Chicago
61104,42.25186,-89.07911,Rockford,America/Chicago
61107,42.28344,-89.00348,Rockford,America/Chicago
61108,42.25515,-89.00236,Rockford,America/Chicago
61109,42.1924,-89.05392,Rockford,America/Chicago
61111,42.33538,-89.00369,Loves Park,America/Chicago
61112,42.24193,-88.97523,Rockford,America/Chicago
61114,42.30854,-88.9892,Rockford,America/Chicago
61115,42.36365,-89.02869,Machesney Park,America/Chicago
61201,41.47799,-90.57608,Rock Island,America/Chicago
61230,41.74074,-90.21447,Albany,America/Chicago
61231,41.2128,-90.72294,Aledo,America/Chicago
61232,41.43168,-90.72734,Andalusia,America/Chicago
61233,41.29464,-90.29129,Andover,America/Chicago
61234,41.41804,-89.91947,Annawan,America/Chicago
61235,41.39972,-90.0237,Atkinson,America/Chicago
61236,41.51242,-90.35586,Barstow,America/Chicago
61237,41.34175,-90.86221,Buffalo Prairie,America/Chicago
61238,41.28727,-90.17647,Cambridge,America/Chicago
61239,41.49479,-90.38966,Carbon Cliff,America/Chicago
61240,41.42579,-90.4325,Coal Valley,America/Chicago
61241,41.48782,-90.31997,Colona,America/Chicago
61242,41.70363,-90.27858,Cordova,America/Chicago
61243,41.61849,-89.6784,Deer Grove,America/Chicago
61244,41.52138,-90.39424,East Moline,America/Chicago
61250,41.65884,-90.10081,Erie,America/Chicago
61251,41.72909,-90.07291,Fenton,America/Chicago
61252,41.8435,-90.12272,Fulton,America/Chicago
61254,41.46692,-90.15551,Geneseo,America/Chicago
61256,41.56017,-90.40151,Hampton,America/Chicago
61257,41.59025,-90.22322,Hillsdale,America/Chicago
61258,41.52185,-89.91396,Hooppole,America/Chicago
61259,41.38839,-90.92733,Illinois City,America/Chicago
61260,41.24141,-90.88407,Joy,America/Chicago
61261,41.72928,-89.91166,Lyndon,America/Chicago
61262,41.27799,-90.35699,Lynn Center,America/Chicago
61263,41.26409,-90.59878,Matherville,America/Chicago
61264,41.39765,-90.59452,Milan,America/Chicago
61265,41.48195,-90.48895,Moline,America/Chicago
61270,41.82971,-89.9656,Morrison,America/Chicago
61272,41.24817,-91.00865,New Boston,America/Chicago
61273,41.36426,-90.39907,Orion,America/Chicago
61274,41.37031,-90.27666,Osco,America/Chicago
61275,41.60016,-90.29781,Port Byron,America/Chicago
61276,41.31667,-90.57638,Preemption,America/Chicago
61277,41.60425,-89.93251,Prophetstown,America/Chicago
61278,41.57938,-90.34138,Rapids City,America/Chicago
61279,41.32574,-90.72863,Reynolds,America/Chicago
61281,41.3009,-90.51992,Sherrard,America/Chicago
61282,41.49673,-90.41172,Silvis,America/Chicago
61283,41.59094,-89.78854,Tampico,America/Chicago
61284,41.3927,-90.74874,Taylor Ridge,America/Chicago
61285,41.98307,-90.0811,Thomson,America/Chicago
61301,41.39368,-89.07827,La Salle,America/Chicago
61310,41.69815,-89.34769,Amboy,America/Chicago
